trip_id,odometer_after_trip,recorded_at
TRP-02013,409691,2023-06-15 06:07
TRP-02014,409937,2023-06-16 16:45
TRP-02015,364896,2023-06-16 15:12
TRP-02016,365508,2023-06-17 19:04
TRP-02017,343391,2023-06-15 14:12
TRP-02018,344003,2023-06-17 19:37
TRP-02019,314087,2023-06-17 14:41
TRP-02020,291695,2023-06-16 15:25
TRP-02021,181753,2023-06-16 07:28
TRP-02022,410183,2023-06-17 08:51
TRP-02023,365754,2023-06-17 07:04
TRP-02024,344615,2023-06-18 17:39
TRP-02025,291962,2023-06-17 17:48
TRP-02026,410450,2023-06-18 09:36
TRP-02027,314333,2023-06-18 18:39
TRP-02028,427223,2023-06-18 17:28
TRP-02029,366000,2023-06-19 07:59
TRP-02030,366246,2023-06-19 07:13
TRP-02031,344733,2023-06-18 09:48
TRP-02032,203959,2023-06-19 19:20
TRP-02033,181885,2023-06-20 14:23
TRP-02034,410922,2023-06-20 14:53
TRP-02035,411394,2023-06-20 14:00
TRP-02036,366513,2023-06-20 09:41
TRP-02037,366780,2023-06-20 08:47
TRP-02038,292434,2023-06-20 11:58
TRP-02039,204571,2023-06-21 13:29
TRP-02040,427355,2023-06-20 13:56
TRP-02041,411866,2023-06-21 08:04
TRP-02042,412112,2023-06-21 17:10
TRP-02043,367252,2023-06-21 16:50
TRP-02044,367864,2023-06-22 15:33
TRP-02045,345345,2023-06-22 08:35
TRP-02046,292552,2023-06-20 17:32
TRP-02047,182131,2023-06-21 09:40
TRP-02048,412358,2023-06-22 19:55
TRP-02049,412490,2023-06-21 14:40
TRP-02050,412736,2023-06-23 18:59
TRP-02051,368476,2023-06-24 17:23
TRP-02052,345591,2023-06-23 19:14
TRP-02053,345837,2023-06-23 08:38
TRP-02054,314579,2023-06-23 09:46
TRP-02055,315051,2023-06-23 11:54
TRP-02056,292670,2023-06-22 07:26
TRP-02057,292802,2023-06-23 06:27
TRP-02058,204689,2023-06-22 14:26
TRP-02059,182377,2023-06-23 09:56
TRP-02060,412868,2023-06-23 18:57
TRP-02061,346083,2023-06-24 11:17
TRP-02062,346201,2023-06-23 19:09
TRP-02063,205301,2023-06-25 07:14
TRP-02064,413340,2023-06-25 16:54
TRP-02065,368743,2023-06-25 10:54
TRP-02066,346447,2023-06-25 08:25
TRP-02067,293048,2023-06-25 14:26
TRP-02068,205547,2023-06-25 19:51
TRP-02069,205665,2023-06-24 13:18
TRP-02070,182989,2023-06-26 14:41
TRP-02071,427601,2023-06-26 09:51
TRP-02072,413812,2023-06-26 06:30
TRP-02073,414424,2023-06-27 15:42
TRP-02074,369215,2023-06-26 07:47
TRP-02075,369333,2023-06-25 17:32
TRP-02076,347059,2023-06-27 12:54
TRP-02077,315169,2023-06-25 08:44
TRP-02078,205911,2023-06-26 14:01
TRP-02079,206043,2023-06-25 13:32
TRP-02080,206289,2023-06-26 18:43
TRP-02081,427719,2023-06-26 09:31
TRP-02082,347326,2023-06-27 18:38
TRP-02083,347938,2023-06-28 10:20
TRP-02084,348070,2023-06-26 14:11
TRP-02085,315415,2023-06-27 15:13
TRP-02086,293660,2023-06-28 10:20
TRP-02087,206901,2023-06-28 10:11
TRP-02088,183235,2023-06-27 16:07
TRP-02089,183707,2023-06-27 12:56
TRP-02090,184319,2023-06-28 08:19
TRP-02091,414670,2023-06-28 12:56
TRP-02092,348202,2023-06-27 15:12
TRP-02093,207513,2023-06-29 10:36
TRP-02094,428331,2023-06-30 06:55
TRP-02095,369579,2023-06-29 06:50
TRP-02096,369846,2023-06-29 06:26
TRP-02097,315887,2023-06-29 12:50
TRP-02098,207985,2023-06-29 07:49
TRP-02099,208457,2023-06-29 12:17
TRP-02100,184791,2023-06-29 08:21
TRP-02101,414916,2023-06-30 17:48
TRP-02102,369964,2023-06-29 17:14
TRP-02103,348814,2023-07-01 11:12
TRP-02104,316499,2023-07-01 14:26
TRP-02105,293906,2023-06-30 08:48
TRP-02106,208724,2023-06-30 10:28
TRP-02107,208842,2023-06-29 08:47
TRP-02108,428449,2023-06-30 18:52
TRP-02109,370210,2023-07-01 09:49
TRP-02110,316631,2023-07-01 18:21
TRP-02111,317243,2023-07-02 13:08
TRP-02112,317489,2023-07-01 19:01
TRP-02113,317735,2023-07-01 16:55
TRP-02114,294173,2023-07-01 14:21
TRP-02115,209088,2023-07-01 18:02
TRP-02116,209560,2023-07-01 18:26
TRP-02117,185058,2023-07-01 16:14
TRP-02118,428501,2023-07-01 18:20
TRP-02119,428613,2023-07-01 13:43
TRP-02120,415528,2023-07-03 10:35
TRP-02121,415677,2023-07-01 18:57
TRP-02122,416149,2023-07-02 11:03
TRP-02123,370262,2023-07-01 08:29
TRP-02124,348926,2023-07-01 10:30
TRP-02125,349038,2023-07-01 19:34
TRP-02126,349252,2023-07-02 15:56
TRP-02127,317949,2023-07-02 16:58
TRP-02128,210172,2023-07-03 09:31
TRP-02129,428762,2023-07-02 11:46
TRP-02130,428976,2023-07-03 19:05
TRP-02131,429028,2023-07-02 13:22
TRP-02132,429295,2023-07-03 17:59
TRP-02133,349724,2023-07-03 19:52
TRP-02134,318098,2023-07-02 07:35
TRP-02135,318365,2023-07-03 17:45
TRP-02136,294285,2023-07-02 18:00
TRP-02137,288608,2023-07-02 13:47
TRP-02138,210439,2023-07-03 07:33
TRP-02139,185530,2023-07-03 16:47
TRP-02140,416621,2023-07-04 17:00
TRP-02141,349991,2023-07-04 12:34
TRP-02142,350103,2023-07-03 07:36
TRP-02143,350252,2023-07-03 06:41
TRP-02144,318514,2023-07-03 08:47
TRP-02145,288822,2023-07-04 06:44
TRP-02146,288971,2023-07-03 13:35
TRP-02147,186142,2023-07-05 08:46
TRP-02148,186409,2023-07-04 10:30
TRP-02149,186655,2023-07-04 11:48
TRP-02150,370529,2023-07-05 18:05
TRP-02151,350364,2023-07-04 12:10
TRP-02152,350631,2023-07-05 19:42
TRP-02153,318626,2023-07-04 12:21
TRP-02154,318840,2023-07-05 18:03
TRP-02155,289083,2023-07-04 11:19
TRP-02156,289195,2023-07-04 11:44
TRP-02157,429444,2023-07-05 18:57
TRP-02158,416867,2023-07-06 10:37
TRP-02159,350743,2023-07-05 07:14
TRP-02160,319452,2023-07-07 18:49
TRP-02161,319564,2023-07-05 14:17
TRP-02162,320036,2023-07-06 14:12
TRP-02163,215950,2023-07-05 18:54
TRP-02164,416919,2023-07-06 07:56
TRP-02165,370678,2023-07-06 16:09
TRP-02167,294397,2023-07-06 18:41
TRP-02168,294449,2023-07-06 14:51
TRP-02169,289247,2023-07-06 13:16
TRP-02170,216217,2023-07-07 18:57
TRP-02171,210911,2023-07-07 06:28
TRP-02172,186901,2023-07-07 13:32
TRP-02173,187147,2023-07-07 18:28
TRP-02174,429658,2023-07-08 17:25
TRP-02175,371290,2023-07-09 15:51
TRP-02176,350795,2023-07-07 13:46
TRP-02177,289299,2023-07-07 15:10
TRP-02178,216484,2023-07-08 19:56
TRP-02179,187759,2023-07-09 08:44
TRP-02180,188005,2023-07-08 14:29
TRP-02181,188477,2023-07-08 08:39
TRP-02182,350944,2023-07-08 13:30
TRP-02183,320250,2023-07-09 07:22
TRP-02184,320302,2023-07-08 12:54
TRP-02185,289513,2023-07-09 10:24
TRP-02186,210963,2023-07-08 16:17
TRP-02187,211015,2023-07-08 09:04
TRP-02188,211127,2023-07-08 11:24
TRP-02189,211179,2023-07-08 08:14
TRP-02190,429807,2023-07-09 12:13
TRP-02191,417165,2023-07-10 15:39
TRP-02192,351211,2023-07-10 11:19
TRP-02193,351329,2023-07-09 13:50
TRP-02194,351441,2023-07-09 09:46
TRP-02195,320354,2023-07-09 13:54
TRP-02196,320466,2023-07-09 06:17
TRP-02197,320578,2023-07-09 10:38
TRP-02198,294561,2023-07-09 07:57
TRP-02199,289662,2023-07-09 08:55
TRP-02200,211393,2023-07-10 11:17
TRP-02201,371762,2023-07-11 06:28
TRP-02202,371880,2023-07-10 18:51
TRP-02203,351913,2023-07-11 09:26
TRP-02204,289929,2023-07-11 09:28
TRP-02205,417777,2023-07-13 14:03
TRP-02206,371932,2023-07-11 07:07
TRP-02207,372544,2023-07-13 14:30
TRP-02208,372596,2023-07-11 16:07
TRP-02209,217096,2023-07-13 09:41
TRP-02210,211607,2023-07-12 19:08
TRP-02211,211659,2023-07-11 06:57
TRP-02212,188626,2023-07-11 11:15
TRP-02213,188678,2023-07-11 15:47
TRP-02214,372863,2023-07-13 07:38
TRP-02215,352127,2023-07-13 14:52
TRP-02216,352245,2023-07-12 12:38
TRP-02217,320630,2023-07-12 14:06
TRP-02218,320779,2023-07-12 17:50
TRP-02219,295033,2023-07-13 18:48
TRP-02220,211711,2023-07-12 18:20
TRP-02221,188827,2023-07-12 07:34
TRP-02222,430053,2023-07-14 08:14
TRP-02223,430665,2023-07-15 09:35
TRP-02224,373077,2023-07-14 13:03
TRP-02225,352459,2023-07-14 12:07
TRP-02226,321391,2023-07-15 12:16
TRP-02227,217568,2023-07-14 14:04
TRP-02228,212183,2023-07-14 07:45
TRP-02229,212429,2023-07-14 12:36
TRP-02230,188879,2023-07-13 10:51
TRP-02231,321540,2023-07-14 07:23
TRP-02232,290196,2023-07-15 19:45
TRP-02233,212481,2023-07-14 06:41
TRP-02234,212593,2023-07-14 19:14
TRP-02235,189351,2023-07-15 12:31
TRP-02236,431277,2023-07-17 17:52
TRP-02237,431426,2023-07-15 08:22
TRP-02238,373189,2023-07-15 13:08
TRP-02239,352726,2023-07-16 15:42
TRP-02240,321786,2023-07-16 13:03
TRP-02241,321935,2023-07-15 16:14
TRP-02242,295145,2023-07-15 11:22
TRP-02243,290668,2023-07-16 08:10
TRP-02244,291140,2023-07-16 18:15
TRP-02245,291252,2023-07-15 09:22
TRP-02246,212645,2023-07-15 14:19
TRP-02247,212794,2023-07-15 15:29
TRP-02248,212912,2023-07-15 06:59
TRP-02249,189565,2023-07-16 16:42
TRP-02250,189677,2023-07-15 11:37
TRP-02251,373241,2023-07-16 11:12
TRP-02252,373353,2023-07-16 07:43
TRP-02253,352778,2023-07-16 19:32
TRP-02254,352830,2023-07-16 08:46
TRP-02255,322149,2023-07-17 12:49
TRP-02256,295263,2023-07-16 16:24
TRP-02257,291304,2023-07-16 09:22
TRP-02258,217717,2023-07-16 09:29
TRP-02259,213384,2023-07-17 09:08
TRP-02260,189729,2023-07-16 07:23
TRP-02261,431575,2023-07-17 13:24
TRP-02262,373567,2023-07-18 19:36
TRP-02263,352942,2023-07-17 19:09
TRP-02264,322363,2023-07-18 06:58
TRP-02265,295735,2023-07-18 09:20
TRP-02266,291356,2023-07-17 14:36
TRP-02267,291408,2023-07-17 08:57
TRP-02268,213436,2023-07-17 15:45
TRP-02269,189781,2023-07-17 15:06
TRP-02270,431627,2023-07-18 17:45
TRP-02271,373619,2023-07-18 06:53
TRP-02272,373671,2023-07-18 18:16
TRP-02273,295949,2023-07-19 12:37
TRP-02274,190253,2023-07-19 18:55
TRP-02275,431873,2023-07-20 16:08
TRP-02276,418389,2023-07-21 09:58
TRP-02277,322835,2023-07-20 09:11
TRP-02278,296001,2023-07-19 09:37
TRP-02279,291622,2023-07-20 09:51
TRP-02280,214048,2023-07-21 18:42
TRP-02281,214166,2023-07-19 11:58
TRP-02283,431985,2023-07-20 17:23
TRP-02284,418635,2023-07-21 11:49
TRP-02285,376618,2023-07-20 08:58
TRP-02286,376730,2023-07-20 12:52
TRP-02287,373917,2023-07-21 19:11
TRP-02288,296150,2023-07-20 18:04
TRP-02289,296299,2023-07-21 16:51
TRP-02290,296351,2023-07-20 08:30
TRP-02291,296500,2023-07-20 15:29
TRP-02292,260420,2023-07-21 17:16
TRP-02293,432097,2023-07-21 09:50
TRP-02294,432246,2023-07-21 17:23
TRP-02295,419107,2023-07-22 18:30
TRP-02296,419159,2023-07-21 17:51
TRP-02297,419277,2023-07-21 15:51
TRP-02298,374184,2023-07-22 10:31
TRP-02299,374796,2023-07-23 15:17
TRP-02300,322887,2023-07-21 11:54
TRP-02301,323133,2023-07-22 17:29
TRP-02302,291771,2023-07-21 12:00
TRP-02303,214278,2023-07-21 09:36
TRP-02304,190520,2023-07-22 12:28
TRP-02305,432513,2023-07-23 07:56
TRP-02306,419889,2023-07-24 06:52
TRP-02307,353156,2023-07-23 13:57
TRP-02308,323245,2023-07-22 08:32
TRP-02309,323512,2023-07-23 10:26
TRP-02310,296767,2023-07-23 06:10
TRP-02311,297379,2023-07-24 19:12
TRP-02312,292243,2023-07-23 10:53
TRP-02313,292457,2023-07-23 13:56
TRP-02314,292671,2023-07-23 10:21
TRP-02315,260532,2023-07-22 16:51
TRP-02316,432625,2023-07-23 06:27
TRP-02317,420156,2023-07-24 09:56
TRP-02318,377342,2023-07-25 16:00
TRP-02319,375010,2023-07-24 10:14
TRP-02320,375482,2023-07-24 08:19
TRP-02321,353402,2023-07-24 13:30
TRP-02322,354014,2023-07-25 14:05
TRP-02323,323661,2023-07-23 12:48
TRP-02324,297528,2023-07-23 17:21
TRP-02325,297774,2023-07-24 08:44
TRP-02326,260584,2023-07-23 15:13
TRP-02327,260696,2023-07-23 08:33
TRP-02328,261308,2023-07-25 07:35
TRP-02329,420628,2023-07-25 10:43
TRP-02330,375749,2023-07-25 08:15
TRP-02331,375995,2023-07-25 17:57
TRP-02332,354163,2023-07-24 13:42
TRP-02333,323779,2023-07-24 09:57
TRP-02334,324046,2023-07-25 19:59
TRP-02335,298246,2023-07-25 17:28
TRP-02336,292938,2023-07-25 18:58
TRP-02337,261522,2023-07-25 13:58
TRP-02338,190632,2023-07-24 11:19
TRP-02339,190878,2023-07-25 16:44
TRP-02340,377814,2023-07-26 14:47
TRP-02341,377866,2023-07-25 09:11
TRP-02342,378478,2023-07-27 17:13
TRP-02343,354312,2023-07-25 15:49
TRP-02344,324658,2023-07-27 06:07
TRP-02345,325270,2023-07-27 08:04
TRP-02346,262134,2023-07-27 12:18
TRP-02347,217931,2023-07-26 06:01
TRP-02348,191490,2023-07-27 15:02
TRP-02349,354424,2023-07-26 10:46
TRP-02350,214524,2023-07-27 06:17
TRP-02351,214791,2023-07-27 09:24
TRP-02352,191639,2023-07-26 11:46
TRP-02353,420740,2023-07-27 13:08
TRP-02354,378590,2023-07-27 11:54
TRP-02355,376107,2023-07-27 06:50
TRP-02356,354573,2023-07-27 14:01
TRP-02357,354722,2023-07-27 11:04
TRP-02358,355334,2023-07-29 13:24
TRP-02359,355483,2023-07-27 19:10
TRP-02360,355955,2023-07-28 14:10
TRP-02361,325419,2023-07-27 07:52
TRP-02362,325633,2023-07-28 07:38
TRP-02363,326105,2023-07-29 17:32
TRP-02364,326351,2023-07-28 13:05
TRP-02365,293550,2023-07-29 15:44
TRP-02366,294022,2023-07-28 18:37
TRP-02367,262746,2023-07-29 12:14
TRP-02368,218177,2023-07-28 16:31
TRP-02369,192251,2023-07-29 12:33
TRP-02370,420858,2023-07-28 11:14
TRP-02371,376374,2023-07-29 07:03
TRP-02372,376846,2023-07-29 19:40
TRP-02373,356007,2023-07-28 15:04
TRP-02374,326463,2023-07-28 11:58
TRP-02375,298358,2023-07-28 19:39
TRP-02376,218649,2023-07-29 12:36
TRP-02377,192497,2023-07-29 18:01
TRP-02378,192615,2023-07-28 11:22
TRP-02379,192667,2023-07-28 15:42
TRP-02380,432871,2023-07-30 13:18
TRP-02381,421104,2023-07-30 17:36
TRP-02382,421318,2023-07-30 18:10
TRP-02383,376898,2023-07-29 18:40
TRP-02384,377510,2023-07-31 12:22
TRP-02385,294268,2023-07-30 18:40
TRP-02386,262858,2023-07-29 16:48
TRP-02387,262910,2023-07-29 15:43
TRP-02388,421790,2023-07-31 15:17
TRP-02389,421902,2023-07-30 06:05
TRP-02390,379062,2023-07-31 17:50
TRP-02391,356479,2023-07-31 16:00
TRP-02392,356628,2023-07-30 13:10
TRP-02393,298970,2023-08-01 12:25
TRP-02394,263124,2023-07-31 10:14
TRP-02395,263176,2023-07-30 15:01
TRP-02396,218895,2023-07-31 08:51
TRP-02397,219507,2023-08-01 16:37
TRP-02398,215058,2023-07-31 15:58
TRP-02399,192881,2023-07-31 15:49
TRP-02400,433117,2023-08-01 14:10
TRP-02401,377562,2023-07-31 16:42
TRP-02402,294417,2023-07-31 08:00
TRP-02403,294469,2023-07-31 11:04
TRP-02405,220119,2023-08-02 11:39
TRP-02406,192993,2023-07-31 12:30
TRP-02407,379211,2023-08-01 10:17
TRP-02408,379683,2023-08-02 19:41
TRP-02409,378174,2023-08-03 10:38
TRP-02410,378323,2023-08-01 19:50
TRP-02411,326612,2023-08-01 14:58
TRP-02412,299184,2023-08-02 19:30
TRP-02413,299333,2023-08-01 06:33
TRP-02414,263390,2023-08-02 06:05
TRP-02415,263502,2023-08-01 10:20
TRP-02416,220386,2023-08-02 18:14
TRP-02417,433363,2023-08-03 19:11
TRP-02418,422051,2023-08-02 10:42
TRP-02419,422265,2023-08-03 14:25
TRP-02420,379735,2023-08-02 12:05
TRP-02421,378795,2023-08-03 08:32
TRP-02422,379009,2023-08-03 12:32
TRP-02423,379158,2023-08-02 06:34
TRP-02424,356680,2023-08-02 09:51
TRP-02425,326858,2023-08-03 16:26
TRP-02426,263769,2023-08-03 13:47
TRP-02427,263983,2023-08-03 15:16
TRP-02428,264250,2023-08-03 07:08
TRP-02429,193605,2023-08-04 14:21
TRP-02430,433481,2023-08-03 07:01
TRP-02431,294941,2023-08-04 13:19
TRP-02432,294993,2023-08-03 13:20
TRP-02433,215207,2023-08-03 12:18
TRP-02434,193819,2023-08-04 17:43
TRP-02435,194086,2023-08-04 11:04
TRP-02436,194332,2023-08-04 13:28
TRP-02437,433599,2023-08-04 08:16
TRP-02438,380347,2023-08-06 11:48
TRP-02439,380496,2023-08-04 12:18
TRP-02440,356792,2023-08-04 17:33
TRP-02441,356941,2023-08-04 15:33
TRP-02442,357090,2023-08-04 18:24
TRP-02443,299385,2023-08-04 15:16
TRP-02444,299599,2023-08-05 18:42
TRP-02445,264722,2023-08-05 10:46
TRP-02446,264968,2023-08-05 06:58
TRP-02447,220438,2023-08-04 13:19
TRP-02448,194804,2023-08-05 17:18
TRP-02449,422317,2023-08-05 13:42
TRP-02450,327007,2023-08-05 13:46
TRP-02451,327253,2023-08-06 12:04
TRP-02452,295105,2023-08-05 06:43
TRP-02453,215319,2023-08-05 11:55
TRP-02454,215431,2023-08-05 13:16
TRP-02455,379404,2023-08-07 13:55
TRP-02456,295372,2023-08-07 18:37
TRP-02457,295424,2023-08-06 08:06
TRP-02458,215483,2023-08-06 12:51
TRP-02459,422563,2023-08-08 17:47
TRP-02460,379516,2023-08-07 14:14
TRP-02461,379988,2023-08-08 09:26
TRP-02462,357702,2023-08-09 07:36
TRP-02463,357948,2023-08-08 18:08
TRP-02464,358060,2023-08-07 13:18
TRP-02465,327305,2023-08-07 06:25
TRP-02466,327417,2023-08-07 12:36
TRP-02467,299717,2023-08-07 17:27
TRP-02468,299931,2023-08-08 18:53
TRP-02469,295691,2023-08-08 12:29
TRP-02470,216095,2023-08-09 14:15
TRP-02471,195276,2023-08-09 16:13
TRP-02472,433845,2023-08-09 19:33
TRP-02473,380608,2023-08-08 08:57
TRP-02474,380600,2023-08-10 06:06
TRP-02475,358532,2023-08-09 17:46
TRP-02476,358644,2023-08-08 16:09
TRP-02477,327631,2023-08-09 14:37
TRP-02478,295840,2023-08-08 07:13
TRP-02479,220490,2023-08-08 06:22
TRP-02480,216244,2023-08-08 09:06
TRP-02481,380757,2023-08-10 07:13
TRP-02482,380809,2023-08-09 18:56
TRP-02483,380867,2023-08-10 14:37
TRP-02484,381134,2023-08-10 07:19
TRP-02485,300403,2023-08-10 13:12
TRP-02486,300552,2023-08-09 07:09
TRP-02487,300664,2023-08-09 19:04
TRP-02488,216511,2023-08-10 14:24
TRP-02489,216563,2023-08-09 07:03
TRP-02490,216712,2023-08-09 18:47
TRP-02491,195490,2023-08-10 13:14
TRP-02493,380921,2023-08-10 17:28
TRP-02494,381533,2023-08-12 10:45
TRP-02495,381585,2023-08-10 07:54
TRP-02496,381348,2023-08-11 14:28
TRP-02497,296054,2023-08-11 08:35
TRP-02498,220542,2023-08-10 16:46
TRP-02499,195542,2023-08-10 16:20
TRP-02500,195756,2023-08-11 14:22
TRP-02501,434059,2023-08-13 14:07
TRP-02502,381594,2023-08-12 09:22
TRP-02503,381646,2023-08-11 18:45
TRP-02504,300716,2023-08-11 16:54
TRP-02505,296300,2023-08-12 15:00
TRP-02506,220594,2023-08-11 16:33
TRP-02507,434531,2023-08-13 08:43
TRP-02508,327683,2023-08-12 10:19
TRP-02509,300962,2023-08-13 19:14
TRP-02510,301574,2023-08-14 19:43
TRP-02511,296412,2023-08-12 15:32
TRP-02512,296464,2023-08-12 18:09
TRP-02513,296731,2023-08-13 18:35
TRP-02514,296843,2023-08-12 08:19
TRP-02515,297315,2023-08-13 14:29
TRP-02516,220861,2023-08-13 06:57
TRP-02517,196228,2023-08-13 19:51
TRP-02518,381795,2023-08-13 19:36
TRP-02519,359116,2023-08-14 11:37
TRP-02520,327735,2023-08-13 15:40
TRP-02521,301626,2023-08-13 16:27
TRP-02522,297582,2023-08-14 11:06
TRP-02523,265020,2023-08-13 10:20
TRP-02524,265632,2023-08-15 11:45
TRP-02525,220913,2023-08-13 15:50
TRP-02526,381913,2023-08-14 14:24
TRP-02527,382127,2023-08-15 06:26
TRP-02528,359728,2023-08-16 06:38
TRP-02529,327981,2023-08-15 14:08
TRP-02530,302098,2023-08-15 18:16
TRP-02531,265684,2023-08-14 10:39
TRP-02533,434680,2023-08-15 12:09
TRP-02534,382057,2023-08-16 15:27
TRP-02535,382169,2023-08-15 15:26
TRP-02536,382394,2023-08-16 11:10
TRP-02537,359877,2023-08-15 06:15
TRP-02538,360123,2023-08-16 07:29
TRP-02539,360241,2023-08-15 11:54
TRP-02540,302710,2023-08-17 08:59
TRP-02541,298054,2023-08-16 08:56
TRP-02542,216861,2023-08-15 13:35
TRP-02543,382608,2023-08-17 10:14
TRP-02544,382720,2023-08-16 09:34
TRP-02545,383192,2023-08-17 15:51
TRP-02546,328093,2023-08-16 19:46
TRP-02547,298526,2023-08-17 07:48
TRP-02548,298740,2023-08-17 14:25
TRP-02549,298858,2023-08-16 15:06
TRP-02550,265833,2023-08-16 19:57
TRP-02551,221127,2023-08-17 08:32
TRP-02552,217128,2023-08-17 19:26
TRP-02553,382781,2023-08-19 09:21
TRP-02554,383304,2023-08-17 13:01
TRP-02555,328705,2023-08-19 12:56
TRP-02556,302822,2023-08-17 11:48
TRP-02557,302971,2023-08-17 17:10
TRP-02558,299072,2023-08-18 11:51
TRP-02559,265885,2023-08-17 10:51
TRP-02560,217180,2023-08-17 09:48
TRP-02561,434732,2023-08-18 19:35
TRP-02562,383356,2023-08-18 19:59
TRP-02563,383468,2023-08-18 17:01
TRP-02564,383714,2023-08-19 10:27
TRP-02565,360359,2023-08-18 09:00
TRP-02566,328919,2023-08-19 16:45
TRP-02567,299124,2023-08-18 12:19
TRP-02568,217329,2023-08-18 11:14
TRP-02569,423035,2023-08-20 14:12
TRP-02570,383027,2023-08-20 06:31
TRP-02571,383079,2023-08-19 18:57
TRP-02572,360508,2023-08-19 17:06
TRP-02573,360626,2023-08-19 12:51
TRP-02574,360775,2023-08-19 13:09
TRP-02575,329165,2023-08-20 07:14
TRP-02576,329637,2023-08-20 11:45
TRP-02577,329786,2023-08-19 10:46
TRP-02578,303185,2023-08-20 07:01
TRP-02579,303334,2023-08-19 07:08
TRP-02580,217478,2023-08-19 12:47
TRP-02581,196377,2023-08-19 12:06
TRP-02582,383293,2023-08-21 07:00
TRP-02583,329904,2023-08-20 13:06
TRP-02584,330053,2023-08-20 15:15
TRP-02585,303483,2023-08-20 16:00
TRP-02586,299338,2023-08-21 18:29
TRP-02587,217530,2023-08-20 09:37
TRP-02588,218002,2023-08-21 13:13
TRP-02589,423302,2023-08-23 14:21
TRP-02590,384186,2023-08-23 11:44
TRP-02591,384400,2023-08-23 06:35
TRP-02592,360924,2023-08-23 06:24
TRP-02593,360976,2023-08-23 15:40
TRP-02594,299552,2023-08-23 07:51
TRP-02595,299604,2023-08-23 17:02
TRP-02599,218614,2023-08-23 18:11
TRP-02601,361125,2023-08-24 09:26
TRP-02602,361177,2023-08-24 17:53
TRP-02603,330665,2023-08-24 09:34
TRP-02604,330911,2023-08-24 15:46
TRP-02605,299656,2023-08-24 12:48
TRP-02607,299768,2023-08-24 06:58
TRP-02608,265997,2023-08-24 07:58
TRP-02609,218881,2023-08-24 18:19
TRP-02610,383405,2023-08-25 16:23
TRP-02611,383517,2023-08-25 16:28
TRP-02612,384512,2023-08-25 10:53
TRP-02613,331157,2023-08-25 08:55
TRP-02614,303632,2023-08-25 12:38
TRP-02615,300035,2023-08-25 16:49
TRP-02616,266115,2023-08-25 11:12
TRP-02617,266361,2023-08-25 11:54
TRP-02618,219095,2023-08-25 18:32
TRP-02619,219567,2023-08-25 07:12
TRP-02620,196489,2023-08-25 08:00
TRP-02621,434999,2023-08-26 19:54
TRP-02622,383629,2023-08-26 07:59
TRP-02623,384624,2023-08-26 09:10
TRP-02624,361649,2023-08-26 19:01
TRP-02626,266575,2023-08-26 17:13
TRP-02627,266627,2023-08-26 07:53
TRP-02628,267239,2023-08-26 16:08
TRP-02629,219679,2023-08-26 18:33
TRP-02630,423414,2023-08-25 16:49
TRP-02631,383778,2023-08-25 16:09
TRP-02632,385236,2023-08-27 19:34
TRP-02633,385348,2023-08-25 13:33
TRP-02634,385400,2023-08-25 09:21
TRP-02635,303744,2023-08-25 16:26
TRP-02636,300302,2023-08-26 06:10
TRP-02637,219828,2023-08-25 07:21
TRP-02638,196541,2023-08-25 19:07
TRP-02639,423628,2023-08-27 06:51
TRP-02640,385646,2023-08-27 19:01
TRP-02641,385892,2023-08-27 06:54
TRP-02642,386041,2023-08-26 08:13
TRP-02643,362121,2023-08-27 12:08
TRP-02644,331269,2023-08-26 11:27
TRP-02645,300914,2023-08-28 13:41
TRP-02646,301026,2023-08-26 06:38
TRP-02647,221179,2023-08-26 18:07
TRP-02648,221393,2023-08-27 15:14
TRP-02649,197153,2023-08-28 17:57
TRP-02650,435111,2023-08-27 19:45
TRP-02651,423874,2023-08-28 11:15
TRP-02652,384024,2023-08-28 11:36
TRP-02653,362270,2023-08-27 06:59
TRP-02654,362742,2023-08-28 11:12
TRP-02655,331515,2023-08-28 19:30
TRP-02656,331627,2023-08-27 19:41
TRP-02657,303990,2023-08-28 17:33
TRP-02658,304042,2023-08-27 11:22
TRP-02659,301078,2023-08-28 11:06
TRP-02660,220074,2023-08-28 17:25
TRP-02661,362794,2023-08-28 13:51
TRP-02662,332239,2023-08-30 07:02
TRP-02664,220223,2023-08-28 12:46
TRP-02665,424141,2023-08-30 17:56
TRP-02666,384270,2023-08-30 09:37
TRP-02667,384388,2023-08-29 13:23
TRP-02668,386093,2023-08-29 10:41
TRP-02669,386211,2023-08-29 09:11
TRP-02670,304191,2023-08-29 16:18
TRP-02671,301227,2023-08-29 18:42
TRP-02672,221607,2023-08-30 11:23
TRP-02673,221719,2023-08-29 06:41
TRP-02674,197420,2023-08-30 09:03
TRP-02675,424253,2023-08-30 17:29
TRP-02676,384440,2023-08-30 18:03
TRP-02677,386323,2023-08-30 11:50
TRP-02678,362846,2023-08-30 07:54
TRP-02679,332506,2023-08-31 06:32
TRP-02680,301441,2023-08-31 13:09
TRP-02681,301655,2023-08-31 07:49
TRP-02682,267506,2023-08-31 06:24
TRP-02683,221868,2023-08-30 15:23
TRP-02685,384492,2023-08-31 10:18
TRP-02686,386435,2023-08-31 08:35
TRP-02687,386681,2023-09-01 18:55
TRP-02688,301901,2023-09-01 12:42
TRP-02689,267978,2023-09-01 11:20
TRP-02690,268030,2023-08-31 07:31
