trip_id,odometer_after_trip,recorded_at
TRP-02010,368866,2023-06-20 06:07
TRP-02011,293090,2023-06-19 06:03
TRP-02012,207738,2023-06-20 17:57
TRP-02013,208350,2023-06-21 17:07
TRP-02014,426728,2023-06-20 12:11
TRP-02015,409092,2023-06-20 07:38
TRP-02016,409338,2023-06-21 11:02
TRP-02017,369338,2023-06-21 08:42
TRP-02018,369950,2023-06-22 09:28
TRP-02019,349558,2023-06-22 17:25
TRP-02020,293208,2023-06-20 12:05
TRP-02022,179006,2023-06-22 08:08
TRP-02023,179478,2023-06-21 15:59
TRP-02024,409584,2023-06-22 15:16
TRP-02025,409716,2023-06-21 06:39
TRP-02026,293340,2023-06-21 16:36
TRP-02027,208596,2023-06-22 12:09
TRP-02028,179596,2023-06-21 16:54
TRP-02029,409983,2023-06-23 14:28
TRP-02030,410229,2023-06-23 19:35
TRP-02031,370562,2023-06-24 19:44
TRP-02032,349690,2023-06-22 19:47
TRP-02033,349936,2023-06-23 19:56
TRP-02034,350182,2023-06-23 08:47
TRP-02035,309406,2023-06-23 19:18
TRP-02036,309878,2023-06-23 17:26
TRP-02037,293458,2023-06-22 18:12
TRP-02038,208714,2023-06-22 14:52
TRP-02039,179842,2023-06-23 14:13
TRP-02040,410361,2023-06-23 07:30
TRP-02041,350428,2023-06-24 18:25
TRP-02042,350674,2023-06-24 12:50
TRP-02043,350792,2023-06-23 08:38
TRP-02044,309996,2023-06-23 19:30
TRP-02045,410833,2023-06-25 14:44
TRP-02046,370829,2023-06-25 15:22
TRP-02047,310242,2023-06-25 06:34
TRP-02048,294070,2023-06-26 16:18
TRP-02049,294316,2023-06-25 17:39
TRP-02050,208960,2023-06-25 10:44
TRP-02051,209078,2023-06-24 16:15
TRP-02052,180454,2023-06-26 09:15
TRP-02053,411305,2023-06-26 14:15
TRP-02054,371096,2023-06-26 13:27
TRP-02055,371568,2023-06-26 10:35
TRP-02056,310360,2023-06-25 18:21
TRP-02057,209196,2023-06-25 09:51
TRP-02058,209442,2023-06-26 13:01
TRP-02059,209574,2023-06-25 09:11
TRP-02060,209820,2023-06-26 13:12
TRP-02061,180721,2023-06-26 17:20
TRP-02062,426846,2023-06-26 13:28
TRP-02063,351059,2023-06-27 08:25
TRP-02064,210432,2023-06-28 16:06
TRP-02065,180967,2023-06-27 19:09
TRP-02066,181439,2023-06-27 07:24
TRP-02067,351191,2023-06-27 11:32
TRP-02068,211044,2023-06-29 13:35
TRP-02069,427458,2023-06-30 17:37
TRP-02070,371814,2023-06-29 14:23
TRP-02071,211516,2023-06-29 17:30
TRP-02072,211988,2023-06-29 18:54
TRP-02073,181911,2023-06-29 18:53
TRP-02074,411551,2023-06-30 08:32
TRP-02075,351663,2023-06-30 10:14
TRP-02076,352275,2023-07-01 06:43
TRP-02077,212255,2023-06-30 13:20
TRP-02078,427576,2023-06-30 09:51
TRP-02079,310492,2023-07-01 09:10
TRP-02080,311104,2023-07-02 09:04
TRP-02081,311350,2023-07-01 19:03
TRP-02082,212501,2023-07-01 15:51
TRP-02083,212973,2023-07-01 06:51
TRP-02084,182178,2023-07-01 14:20
TRP-02085,412163,2023-07-03 16:11
TRP-02086,412312,2023-07-01 09:49
TRP-02087,371866,2023-07-01 08:47
TRP-02088,352387,2023-07-01 07:21
TRP-02089,311564,2023-07-02 17:08
TRP-02090,213585,2023-07-03 16:38
TRP-02091,427628,2023-07-02 10:53
TRP-02092,427777,2023-07-02 09:46
TRP-02093,427991,2023-07-03 16:17
TRP-02094,428043,2023-07-02 10:21
TRP-02095,412461,2023-07-02 18:58
TRP-02096,372478,2023-07-04 15:28
TRP-02097,294428,2023-07-02 16:43
TRP-02098,286776,2023-07-02 17:17
TRP-02099,286888,2023-07-02 06:55
TRP-02100,213852,2023-07-03 08:19
TRP-02101,182392,2023-07-03 11:53
TRP-02102,412610,2023-07-03 12:03
TRP-02103,413082,2023-07-04 09:03
TRP-02104,372950,2023-07-04 06:48
TRP-02105,373099,2023-07-03 13:57
TRP-02106,352654,2023-07-04 14:53
TRP-02107,352766,2023-07-03 10:20
TRP-02108,311713,2023-07-03 17:43
TRP-02109,287102,2023-07-04 06:05
TRP-02110,183004,2023-07-05 14:12
TRP-02111,183271,2023-07-04 08:45
TRP-02112,183517,2023-07-04 19:38
TRP-02113,373571,2023-07-05 15:39
TRP-02114,373838,2023-07-05 10:18
TRP-02115,352878,2023-07-04 13:52
TRP-02116,353145,2023-07-05 19:27
TRP-02117,311825,2023-07-04 19:40
TRP-02118,294480,2023-07-04 06:45
TRP-02119,294592,2023-07-04 07:02
TRP-02120,287214,2023-07-04 16:14
TRP-02121,214098,2023-07-05 12:08
TRP-02122,428155,2023-07-05 09:49
TRP-02123,428304,2023-07-05 10:16
TRP-02124,413231,2023-07-05 07:10
TRP-02125,353257,2023-07-05 16:45
TRP-02126,312437,2023-07-07 09:25
TRP-02127,294741,2023-07-05 07:30
TRP-02128,413703,2023-07-07 06:00
TRP-02129,373987,2023-07-06 14:38
TRP-02130,294793,2023-07-06 18:27
TRP-02131,294905,2023-07-06 08:22
TRP-02132,287266,2023-07-06 16:08
TRP-02133,214570,2023-07-07 11:27
TRP-02134,183763,2023-07-07 14:50
TRP-02135,184009,2023-07-07 11:25
TRP-02136,428518,2023-07-08 16:59
TRP-02137,287533,2023-07-08 13:23
TRP-02138,287585,2023-07-07 08:06
TRP-02139,215214,2023-07-08 11:46
TRP-02140,184621,2023-07-09 09:31
TRP-02141,184867,2023-07-08 06:43
TRP-02142,428630,2023-07-08 14:24
TRP-02143,413949,2023-07-09 18:21
TRP-02144,374459,2023-07-09 19:18
TRP-02145,374608,2023-07-08 11:05
TRP-02146,353406,2023-07-08 08:02
TRP-02147,287637,2023-07-08 12:49
TRP-02148,287851,2023-07-09 11:17
TRP-02149,215428,2023-07-09 10:13
TRP-02150,214816,2023-07-09 10:05
TRP-02151,214868,2023-07-08 13:22
TRP-02152,214920,2023-07-08 18:08
TRP-02153,215032,2023-07-08 12:39
TRP-02154,428779,2023-07-09 15:02
TRP-02155,428928,2023-07-09 18:53
TRP-02156,414195,2023-07-10 18:42
TRP-02157,353673,2023-07-10 13:17
TRP-02158,353791,2023-07-09 07:57
TRP-02159,353903,2023-07-09 12:32
TRP-02160,312489,2023-07-09 12:49
TRP-02161,312601,2023-07-09 12:52
TRP-02162,295017,2023-07-09 12:01
TRP-02163,288000,2023-07-09 18:45
TRP-02164,429040,2023-07-10 12:50
TRP-02165,375080,2023-07-11 16:22
TRP-02166,375552,2023-07-11 07:12
TRP-02167,375670,2023-07-10 06:36
TRP-02168,354375,2023-07-11 10:59
TRP-02169,312750,2023-07-10 06:49
TRP-02170,288267,2023-07-11 08:40
TRP-02171,429512,2023-07-12 11:59
TRP-02172,414807,2023-07-13 06:22
TRP-02173,375722,2023-07-11 08:43
TRP-02174,376334,2023-07-13 19:12
TRP-02175,354427,2023-07-11 14:08
TRP-02176,312899,2023-07-11 08:54
TRP-02177,216040,2023-07-13 16:31
TRP-02178,215246,2023-07-12 10:58
TRP-02179,215298,2023-07-11 17:34
TRP-02180,184919,2023-07-11 08:05
TRP-02181,376601,2023-07-13 17:38
TRP-02182,354641,2023-07-13 14:00
TRP-02183,354759,2023-07-12 07:47
TRP-02184,313048,2023-07-12 18:35
TRP-02185,313100,2023-07-12 19:24
TRP-02186,295069,2023-07-12 14:59
TRP-02187,295541,2023-07-13 13:22
TRP-02188,215350,2023-07-12 19:26
TRP-02189,185068,2023-07-12 08:12
TRP-02190,429624,2023-07-13 08:38
TRP-02191,429870,2023-07-14 17:05
TRP-02192,430482,2023-07-15 08:51
TRP-02193,376815,2023-07-14 14:14
TRP-02194,288739,2023-07-14 13:56
TRP-02195,216512,2023-07-14 14:49
TRP-02196,215596,2023-07-14 17:24
TRP-02197,185120,2023-07-13 17:22
TRP-02198,377082,2023-07-15 18:14
TRP-02199,313249,2023-07-14 08:55
TRP-02200,215745,2023-07-14 17:41
TRP-02201,215857,2023-07-14 09:13
TRP-02202,215909,2023-07-14 19:30
TRP-02203,185592,2023-07-15 13:10
TRP-02204,431094,2023-07-17 17:12
TRP-02205,377194,2023-07-15 13:23
TRP-02206,355026,2023-07-16 10:25
TRP-02207,313495,2023-07-16 14:43
TRP-02208,295653,2023-07-15 15:48
TRP-02209,289211,2023-07-16 13:50
TRP-02210,289683,2023-07-16 08:58
TRP-02211,289795,2023-07-15 12:52
TRP-02212,215961,2023-07-15 14:46
TRP-02213,185806,2023-07-16 09:31
TRP-02214,377246,2023-07-16 08:58
TRP-02215,377358,2023-07-16 15:41
TRP-02216,355138,2023-07-16 19:51
TRP-02217,355190,2023-07-16 13:05
TRP-02218,313709,2023-07-17 18:37
TRP-02219,289847,2023-07-16 16:00
TRP-02220,216661,2023-07-16 15:40
TRP-02221,216433,2023-07-17 16:41
TRP-02222,216905,2023-07-17 19:11
TRP-02223,431243,2023-07-17 13:27
TRP-02224,355662,2023-07-18 17:26
TRP-02225,313923,2023-07-18 19:08
TRP-02226,296125,2023-07-18 12:10
TRP-02227,289899,2023-07-17 14:47
TRP-02228,289951,2023-07-17 09:11
TRP-02229,217054,2023-07-17 10:30
TRP-02230,185858,2023-07-17 07:33
TRP-02231,431715,2023-07-19 08:50
TRP-02232,415419,2023-07-20 12:30
TRP-02233,377410,2023-07-18 16:41
TRP-02234,377462,2023-07-18 19:03
TRP-02235,314035,2023-07-18 13:06
TRP-02236,296339,2023-07-19 08:26
TRP-02237,290069,2023-07-18 17:13
TRP-02238,290181,2023-07-18 11:54
TRP-02239,217321,2023-07-19 18:49
TRP-02240,186330,2023-07-19 18:44
TRP-02241,416031,2023-07-21 15:37
TRP-02242,314302,2023-07-20 16:06
TRP-02243,217933,2023-07-21 06:23
TRP-02244,218051,2023-07-19 06:23
TRP-02246,416277,2023-07-21 06:47
TRP-02247,376642,2023-07-20 14:36
TRP-02248,377708,2023-07-21 06:46
TRP-02249,296488,2023-07-20 19:23
TRP-02250,296637,2023-07-21 15:02
TRP-02251,296689,2023-07-20 10:49
TRP-02252,186544,2023-07-21 08:02
TRP-02253,431827,2023-07-21 15:25
TRP-02254,416749,2023-07-22 14:15
TRP-02255,416801,2023-07-21 08:19
TRP-02256,377975,2023-07-22 10:09
TRP-02257,378587,2023-07-23 09:45
TRP-02258,314354,2023-07-21 11:15
TRP-02259,314600,2023-07-22 14:09
TRP-02260,290330,2023-07-21 17:50
TRP-02261,218163,2023-07-21 18:08
TRP-02262,186811,2023-07-22 12:18
TRP-02263,432041,2023-07-23 11:12
TRP-02264,432308,2023-07-23 15:39
TRP-02265,417413,2023-07-24 19:07
TRP-02266,355876,2023-07-23 09:36
TRP-02267,296956,2023-07-23 13:26
TRP-02268,290802,2023-07-23 10:17
TRP-02269,291274,2023-07-23 19:41
TRP-02270,291488,2023-07-23 12:05
TRP-02271,291702,2023-07-23 11:48
TRP-02272,261333,2023-07-22 08:44
TRP-02273,218635,2023-07-23 06:42
TRP-02274,432575,2023-07-24 14:55
TRP-02275,432687,2023-07-23 17:53
TRP-02276,417680,2023-07-24 09:33
TRP-02277,377254,2023-07-25 13:37
TRP-02278,378801,2023-07-24 19:02
TRP-02279,379015,2023-07-24 07:02
TRP-02280,379487,2023-07-24 11:40
TRP-02281,356122,2023-07-24 09:51
TRP-02282,356734,2023-07-25 13:25
TRP-02283,314749,2023-07-23 15:35
TRP-02284,297105,2023-07-23 11:56
TRP-02285,297351,2023-07-24 19:42
TRP-02286,261385,2023-07-23 07:38
TRP-02287,261497,2023-07-23 15:22
TRP-02288,262109,2023-07-25 19:23
TRP-02289,216875,2023-07-24 14:13
TRP-02290,379599,2023-07-24 14:59
TRP-02291,379866,2023-07-25 15:27
TRP-02292,380112,2023-07-25 08:49
TRP-02293,356883,2023-07-24 16:31
TRP-02294,314867,2023-07-24 18:57
TRP-02295,297823,2023-07-25 13:26
TRP-02296,291969,2023-07-25 12:18
TRP-02297,262221,2023-07-24 08:14
TRP-02298,186923,2023-07-24 08:54
TRP-02299,187169,2023-07-25 07:32
TRP-02300,377726,2023-07-26 06:04
TRP-02301,377778,2023-07-25 13:57
TRP-02302,357032,2023-07-25 13:53
TRP-02303,315479,2023-07-27 09:31
TRP-02304,316091,2023-07-27 15:26
TRP-02305,262833,2023-07-27 17:42
TRP-02306,217089,2023-07-26 13:59
TRP-02307,217303,2023-07-26 12:08
TRP-02308,187781,2023-07-27 06:56
TRP-02309,357144,2023-07-26 12:03
TRP-02310,218881,2023-07-27 14:03
TRP-02311,188027,2023-07-27 13:18
TRP-02312,417947,2023-07-28 10:46
TRP-02313,418059,2023-07-27 15:24
TRP-02314,377890,2023-07-27 17:31
TRP-02315,380224,2023-07-27 06:03
TRP-02316,357293,2023-07-27 17:16
TRP-02317,357442,2023-07-27 06:10
TRP-02318,358054,2023-07-29 19:27
TRP-02319,316240,2023-07-27 19:35
TRP-02320,316454,2023-07-28 17:18
TRP-02321,316926,2023-07-29 07:55
TRP-02322,292581,2023-07-29 08:57
TRP-02323,263445,2023-07-29 11:51
TRP-02324,217549,2023-07-28 15:43
TRP-02325,188639,2023-07-29 14:36
TRP-02326,418177,2023-07-28 09:12
TRP-02327,380491,2023-07-29 08:48
TRP-02328,380963,2023-07-29 09:58
TRP-02329,358321,2023-07-29 08:04
TRP-02330,358373,2023-07-28 18:23
TRP-02331,358425,2023-07-28 12:15
TRP-02332,317038,2023-07-28 11:51
TRP-02333,297935,2023-07-28 07:47
TRP-02334,292730,2023-07-28 07:13
TRP-02335,219030,2023-07-28 17:08
TRP-02336,188885,2023-07-29 12:13
TRP-02337,189003,2023-07-28 16:23
TRP-02338,189055,2023-07-28 15:43
TRP-02339,432739,2023-07-29 18:07
TRP-02340,432985,2023-07-30 12:53
TRP-02341,418423,2023-07-30 12:39
TRP-02342,381015,2023-07-29 10:53
TRP-02343,381627,2023-07-31 14:01
TRP-02344,298084,2023-07-29 06:14
TRP-02345,292976,2023-07-30 18:56
TRP-02346,263497,2023-07-29 19:18
TRP-02347,263609,2023-07-29 16:58
TRP-02348,263661,2023-07-29 19:23
TRP-02349,418895,2023-07-31 11:02
TRP-02350,419007,2023-07-30 18:46
TRP-02351,378362,2023-07-31 13:46
TRP-02352,358897,2023-07-31 06:29
TRP-02353,359046,2023-07-30 14:02
TRP-02354,298696,2023-08-01 15:40
TRP-02355,293125,2023-07-30 17:28
TRP-02356,263713,2023-07-30 09:46
TRP-02357,217795,2023-07-31 14:32
TRP-02358,219297,2023-07-31 18:54
TRP-02359,189269,2023-07-31 08:33
TRP-02360,433199,2023-08-01 10:45
TRP-02361,433445,2023-08-01 09:14
TRP-02362,381679,2023-07-31 11:52
TRP-02363,359195,2023-07-31 11:16
TRP-02364,359462,2023-08-01 19:51
TRP-02365,293274,2023-07-31 10:45
TRP-02366,293326,2023-07-31 07:54
TRP-02368,218407,2023-08-02 15:40
TRP-02369,189381,2023-07-31 17:02
TRP-02370,378511,2023-08-01 07:46
TRP-02371,378983,2023-08-02 19:50
TRP-02372,382291,2023-08-03 14:48
TRP-02373,382440,2023-08-01 16:31
TRP-02374,317150,2023-08-01 17:04
TRP-02375,298910,2023-08-02 08:04
TRP-02376,263765,2023-08-01 15:15
TRP-02377,263979,2023-08-02 10:17
TRP-02378,264091,2023-08-01 09:50
TRP-02379,218879,2023-08-02 11:55
TRP-02380,219146,2023-08-02 15:22
TRP-02381,433691,2023-08-03 14:19
TRP-02382,419156,2023-08-02 11:16
TRP-02383,379035,2023-08-02 08:55
TRP-02384,382912,2023-08-03 17:48
TRP-02385,383384,2023-08-03 06:10
TRP-02386,383598,2023-08-03 16:59
TRP-02387,383747,2023-08-02 17:00
TRP-02388,359514,2023-08-02 11:58
TRP-02389,317299,2023-08-02 15:05
TRP-02390,317545,2023-08-03 10:57
TRP-02391,264358,2023-08-03 08:33
TRP-02392,219349,2023-08-02 19:32
TRP-02393,189853,2023-08-03 07:22
TRP-02394,190465,2023-08-04 15:14
TRP-02395,359663,2023-08-03 16:32
TRP-02396,293378,2023-08-03 15:27
TRP-02397,219758,2023-08-05 19:53
TRP-02398,219907,2023-08-03 19:41
TRP-02399,190732,2023-08-04 10:46
TRP-02400,433809,2023-08-04 19:41
TRP-02401,379647,2023-08-06 19:44
TRP-02402,379796,2023-08-04 15:29
TRP-02403,383961,2023-08-05 13:12
TRP-02404,359775,2023-08-04 08:07
TRP-02405,359924,2023-08-04 19:53
TRP-02406,360073,2023-08-04 14:47
TRP-02407,293490,2023-08-04 15:26
TRP-02408,264470,2023-08-04 13:14
TRP-02409,264737,2023-08-05 10:41
TRP-02410,264983,2023-08-05 19:40
TRP-02411,219461,2023-08-04 12:39
TRP-02412,419208,2023-08-05 13:18
TRP-02413,299022,2023-08-05 10:34
TRP-02414,293602,2023-08-05 09:21
TRP-02415,265095,2023-08-05 10:22
TRP-02417,384207,2023-08-07 18:51
TRP-02418,299074,2023-08-06 11:57
TRP-02419,299186,2023-08-06 06:34
TRP-02420,293714,2023-08-06 06:31
TRP-02421,293863,2023-08-06 18:57
TRP-02422,294130,2023-08-07 07:00
TRP-02423,294182,2023-08-06 16:23
TRP-02424,384319,2023-08-07 10:24
TRP-02425,360685,2023-08-09 16:59
TRP-02426,360931,2023-08-08 18:12
TRP-02427,361043,2023-08-07 10:56
TRP-02428,317791,2023-08-08 06:41
TRP-02429,317843,2023-08-07 19:17
TRP-02430,299400,2023-08-08 14:53
TRP-02431,294449,2023-08-08 16:28
TRP-02432,191204,2023-08-08 19:16
TRP-02433,191676,2023-08-09 19:49
TRP-02434,384931,2023-08-10 15:08
TRP-02435,361192,2023-08-08 08:09
TRP-02436,318057,2023-08-09 10:09
TRP-02437,219513,2023-08-08 11:44
TRP-02438,219662,2023-08-08 15:16
TRP-02439,385198,2023-08-10 18:31
TRP-02440,361244,2023-08-09 10:03
TRP-02441,361511,2023-08-10 12:27
TRP-02442,299512,2023-08-09 13:33
TRP-02443,220153,2023-08-10 07:23
TRP-02444,219929,2023-08-10 12:35
TRP-02445,219981,2023-08-09 13:15
TRP-02446,220130,2023-08-09 06:47
TRP-02447,419820,2023-08-12 10:14
TRP-02448,379908,2023-08-10 17:57
TRP-02449,385412,2023-08-11 19:56
TRP-02450,294663,2023-08-11 07:59
TRP-02451,265309,2023-08-11 14:19
TRP-02452,220205,2023-08-10 10:48
TRP-02453,191943,2023-08-11 14:11
TRP-02454,191995,2023-08-10 19:52
TRP-02455,192209,2023-08-11 14:30
TRP-02456,299564,2023-08-11 07:29
TRP-02457,294909,2023-08-12 16:09
TRP-02458,220257,2023-08-11 17:58
TRP-02459,434281,2023-08-13 07:04
TRP-02460,361660,2023-08-12 17:11
TRP-02461,318303,2023-08-13 15:52
TRP-02462,318355,2023-08-12 17:38
TRP-02463,299810,2023-08-13 08:35
TRP-02464,294961,2023-08-12 11:36
TRP-02465,295228,2023-08-13 09:37
TRP-02466,295340,2023-08-12 13:23
TRP-02467,220309,2023-08-12 11:30
TRP-02468,220576,2023-08-13 08:10
TRP-02469,318407,2023-08-13 06:21
TRP-02470,299862,2023-08-13 18:37
TRP-02471,295607,2023-08-14 18:03
TRP-02472,265921,2023-08-15 07:11
TRP-02473,220628,2023-08-13 14:38
TRP-02474,220242,2023-08-13 08:47
TRP-02475,385626,2023-08-15 15:31
TRP-02476,318519,2023-08-14 10:07
TRP-02477,318765,2023-08-15 16:31
TRP-02478,300334,2023-08-15 18:50
TRP-02479,265973,2023-08-14 13:09
TRP-02480,220740,2023-08-14 16:06
TRP-02481,221007,2023-08-15 19:18
TRP-02482,434430,2023-08-15 18:06
TRP-02483,380380,2023-08-16 17:58
TRP-02484,385893,2023-08-16 13:19
TRP-02485,361772,2023-08-15 17:44
TRP-02486,361824,2023-08-15 19:20
TRP-02487,362436,2023-08-17 16:07
TRP-02488,362682,2023-08-16 18:51
TRP-02489,362800,2023-08-15 11:56
TRP-02490,318914,2023-08-15 11:39
TRP-02491,319386,2023-08-16 11:57
TRP-02492,221156,2023-08-15 09:43
TRP-02493,220391,2023-08-15 18:05
TRP-02494,386107,2023-08-17 15:57
TRP-02495,362852,2023-08-16 18:55
TRP-02496,300452,2023-08-16 12:43
TRP-02497,296079,2023-08-17 10:18
TRP-02498,296293,2023-08-17 12:04
TRP-02499,296411,2023-08-16 14:58
TRP-02500,221370,2023-08-17 13:41
TRP-02501,380992,2023-08-19 19:51
TRP-02502,386321,2023-08-18 11:02
TRP-02503,362964,2023-08-17 09:38
TRP-02504,300601,2023-08-17 13:20
TRP-02505,296625,2023-08-18 11:22
TRP-02506,266085,2023-08-17 12:20
TRP-02507,266137,2023-08-17 12:50
TRP-02508,220540,2023-08-17 07:51
TRP-02509,220592,2023-08-17 17:04
TRP-02510,434482,2023-08-18 19:38
TRP-02511,419872,2023-08-18 09:29
TRP-02512,386373,2023-08-18 15:55
TRP-02513,363082,2023-08-18 18:50
TRP-02514,319600,2023-08-19 07:23
TRP-02515,296677,2023-08-18 19:51
TRP-02516,266404,2023-08-19 17:36
TRP-02517,220741,2023-08-18 17:44
TRP-02518,381604,2023-08-21 13:25
TRP-02519,363231,2023-08-19 18:20
TRP-02520,363349,2023-08-19 19:01
TRP-02521,363498,2023-08-19 11:53
TRP-02522,320072,2023-08-20 13:09
TRP-02523,320318,2023-08-20 11:23
TRP-02524,320790,2023-08-20 18:11
TRP-02525,320939,2023-08-19 08:28
TRP-02526,300750,2023-08-19 19:08
TRP-02527,220890,2023-08-19 10:44
TRP-02528,192358,2023-08-19 15:52
TRP-02529,434534,2023-08-20 10:37
TRP-02530,381716,2023-08-20 07:54
TRP-02531,381768,2023-08-20 09:49
TRP-02532,321057,2023-08-20 07:58
TRP-02533,300899,2023-08-20 19:03
TRP-02534,301048,2023-08-20 15:12
TRP-02535,296891,2023-08-21 07:38
TRP-02536,297105,2023-08-21 07:06
TRP-02537,266671,2023-08-21 11:17
TRP-02538,266783,2023-08-20 15:32
TRP-02540,419990,2023-08-23 16:09
TRP-02541,420257,2023-08-23 18:03
TRP-02542,386845,2023-08-23 09:32
TRP-02543,387059,2023-08-23 16:05
TRP-02545,363647,2023-08-23 12:56
TRP-02546,363699,2023-08-23 18:54
TRP-02547,297319,2023-08-23 06:19
TRP-02550,220942,2023-08-23 18:52
TRP-02551,221414,2023-08-23 16:49
TRP-02552,222026,2023-08-23 14:48
TRP-02554,435006,2023-08-24 07:35
TRP-02555,363751,2023-08-24 12:09
TRP-02557,363900,2023-08-24 06:40
TRP-02558,321669,2023-08-24 11:41
TRP-02559,297533,2023-08-24 11:37
TRP-02560,297585,2023-08-24 18:45
TRP-02562,266895,2023-08-24 10:23
TRP-02563,221482,2023-08-24 18:29
TRP-02564,222293,2023-08-24 08:54
TRP-02566,381880,2023-08-25 18:05
TRP-02567,381992,2023-08-25 15:11
TRP-02568,387177,2023-08-25 06:44
TRP-02569,387289,2023-08-25 10:12
TRP-02570,267013,2023-08-25 14:08
TRP-02571,222765,2023-08-25 08:45
TRP-02572,222979,2023-08-25 18:08
TRP-02573,435273,2023-08-26 18:02
TRP-02574,382104,2023-08-26 09:11
TRP-02575,387401,2023-08-26 14:15
TRP-02576,364372,2023-08-26 06:39
TRP-02578,321936,2023-08-26 19:44
TRP-02579,267227,2023-08-26 17:47
TRP-02580,267441,2023-08-26 17:35
TRP-02581,267493,2023-08-26 13:06
TRP-02582,223091,2023-08-26 07:45
TRP-02583,420369,2023-08-25 13:39
TRP-02584,382253,2023-08-25 10:05
TRP-02585,388013,2023-08-27 13:01
TRP-02586,388125,2023-08-25 06:55
TRP-02587,301160,2023-08-25 19:04
TRP-02588,223143,2023-08-25 17:32
TRP-02589,223292,2023-08-25 13:20
TRP-02590,420636,2023-08-27 07:35
TRP-02591,420785,2023-08-26 11:50
TRP-02592,388371,2023-08-27 09:01
TRP-02593,388520,2023-08-26 14:23
TRP-02594,297697,2023-08-26 06:37
TRP-02595,221534,2023-08-26 12:07
TRP-02596,221748,2023-08-27 10:22
TRP-02597,192970,2023-08-28 16:44
TRP-02598,435385,2023-08-27 11:52
TRP-02599,364521,2023-08-27 17:33
TRP-02600,322182,2023-08-28 17:48
TRP-02601,322396,2023-08-28 18:50
TRP-02602,322642,2023-08-28 09:28
TRP-02603,322754,2023-08-27 06:52
TRP-02604,297749,2023-08-28 08:08
TRP-02605,267642,2023-08-27 13:32
TRP-02606,223538,2023-08-28 18:06
TRP-02607,382305,2023-08-28 16:39
TRP-02608,364573,2023-08-28 13:55
TRP-02609,323021,2023-08-29 17:18
TRP-02611,223590,2023-08-28 12:30
TRP-02612,223739,2023-08-28 09:47
TRP-02613,193184,2023-08-29 18:18
TRP-02614,421052,2023-08-30 08:25
TRP-02615,382551,2023-08-30 08:01
TRP-02616,382669,2023-08-29 10:13
TRP-02617,388572,2023-08-29 16:36
TRP-02618,388690,2023-08-29 12:25
TRP-02619,301309,2023-08-29 07:04
TRP-02620,221962,2023-08-30 06:43
TRP-02621,193398,2023-08-30 09:16
TRP-02622,193665,2023-08-30 06:50
TRP-02623,382721,2023-08-30 06:13
TRP-02624,388802,2023-08-30 15:38
TRP-02625,364625,2023-08-30 18:48
TRP-02626,222574,2023-09-01 11:44
TRP-02627,222723,2023-08-30 10:53
TRP-02628,421164,2023-08-31 08:41
TRP-02629,382773,2023-08-31 09:37
TRP-02630,389048,2023-09-01 10:44
TRP-02631,389160,2023-08-31 09:56
TRP-02632,389406,2023-09-01 18:05
TRP-02633,297995,2023-09-01 15:49
TRP-02634,267856,2023-09-01 16:39
TRP-02635,268328,2023-09-01 08:49
TRP-02636,268380,2023-08-31 06:51
TRP-02637,223851,2023-08-31 19:26
TRP-02638,435534,2023-09-01 10:50
TRP-02639,383385,2023-09-03 09:50
TRP-02640,383497,2023-09-01 17:12
TRP-02641,323170,2023-09-01 08:04
TRP-02642,301458,2023-09-01 07:59
TRP-02643,298107,2023-09-01 12:56
TRP-02644,193814,2023-09-01 07:26
TRP-02645,421378,2023-09-03 17:25
TRP-02646,389458,2023-09-02 09:41
TRP-02647,389930,2023-09-03 09:45
TRP-02648,364892,2023-09-03 19:18
TRP-02649,302070,2023-09-04 07:13
TRP-02650,298321,2023-09-03 14:36
TRP-02651,298588,2023-09-03 10:40
TRP-02652,222990,2023-09-03 11:29
TRP-02653,435683,2023-09-03 11:20
TRP-02654,435832,2023-09-03 16:23
TRP-02655,421645,2023-09-04 15:30
TRP-02656,390402,2023-09-04 17:01
TRP-02657,391014,2023-09-05 13:34
TRP-02658,391228,2023-09-04 16:28
TRP-02659,365010,2023-09-03 11:14
TRP-02660,323437,2023-09-04 15:32
TRP-02661,302316,2023-09-04 09:41
TRP-02662,302368,2023-09-03 08:47
TRP-02663,299060,2023-09-04 08:49
TRP-02664,268492,2023-09-03 12:32
TRP-02665,268759,2023-09-04 16:13
TRP-02666,224323,2023-09-04 11:23
TRP-02667,224590,2023-09-04 10:05
TRP-02668,224702,2023-09-03 15:35
TRP-02669,194060,2023-09-04 11:25
TRP-02670,435981,2023-09-04 11:17
TRP-02671,421697,2023-09-04 06:07
TRP-02672,383615,2023-09-04 08:41
TRP-02673,391340,2023-09-04 16:53
TRP-02674,391452,2023-09-04 06:19
TRP-02675,391666,2023-09-05 18:02
TRP-02676,302420,2023-09-04 16:50
TRP-02677,302892,2023-09-05 15:33
TRP-02678,299327,2023-09-05 16:11
TRP-02679,269026,2023-09-05 13:44
TRP-02680,223102,2023-09-05 10:36
TRP-02681,392278,2023-09-07 12:07
TRP-02682,323586,2023-09-05 09:53
TRP-02683,299939,2023-09-07 18:11
TRP-02684,300206,2023-09-06 06:05
TRP-02685,223714,2023-09-07 19:42
TRP-02686,223826,2023-09-05 17:16
TRP-02687,224814,2023-09-05 13:25
TRP-02688,194172,2023-09-05 12:14
